"Id","alphabet","Description","Category","Prevalence_20192","Prevalence_20201","Prevalence_20202"
"h5334","h","Suppression of binocular vision","Diseases of the eye and ear",,,1
"h5340","h","Unspecified visual field defects","Diseases of the eye and ear",145,149,150
"h53411","h","Scotoma involving central area, right eye","Diseases of the eye and ear",3,1,3
"h53412","h","Scotoma involving central area, left eye","Diseases of the eye and ear",1,3,2
"h53413","h","Scotoma involving central area, bilateral","Diseases of the eye and ear",,,3
"h53419","h","Scotoma involving central area, unspecified eye","Diseases of the eye and ear",3,,3
"h53422","h","Scotoma of blind spot area, left eye","Diseases of the eye and ear",,1,2
"h53423","h","Scotoma of blind spot area, bilateral","Diseases of the eye and ear",1,,
"h53451","h","Other localized visual field defect, right eye","Diseases of the eye and ear",25,15,15
"h53452","h","Other localized visual field defect, left eye","Diseases of the eye and ear",29,12,16
"h53453","h","Other localized visual field defect, bilateral","Diseases of the eye and ear",3,3,4
"h53459","h","Other localized visual field defect, unspecified eye","Diseases of the eye and ear",8,10,8
"h53461","h","Homonymous bilateral field defects, right side","Diseases of the eye and ear",202,208,189
"h53462","h","Homonymous bilateral field defects, left side","Diseases of the eye and ear",230,258,213
"h53469","h","Homonymous bilateral field defects, unspecified side","Diseases of the eye and ear",23,29,35
"h5347","h","Heteronymous bilateral field defects","Diseases of the eye and ear",131,137,150
"h53481","h","Generalized contraction of visual field, right eye","Diseases of the eye and ear",1,2,
"h53482","h","Generalized contraction of visual field, left eye","Diseases of the eye and ear",1,,
"h53483","h","Generalized contraction of visual field, bilateral","Diseases of the eye and ear",,,3
"h53489","h","Generalized contraction of visual field, unspecified eye","Diseases of the eye and ear",1,1,3
"h5350","h","Unspecified color vision deficiencies","Diseases of the eye and ear",8,4,7
"h5351","h","Achromatopsia","Diseases of the eye and ear",3,,1
"h5352","h","Acquired color vision deficiency","Diseases of the eye and ear",,1,2
"h5354","h","Protanomaly","Diseases of the eye and ear",,1,
"h5359","h","Other color vision deficiencies","Diseases of the eye and ear",1,,
"h5360","h","Unspecified night blindness","Diseases of the eye and ear",,1,
"h5362","h","Acquired night blindness","Diseases of the eye and ear",2,,2
"h5369","h","Other night blindness","Diseases of the eye and ear",,,1
"h5371","h","Glare sensitivity","Diseases of the eye and ear",5,1,
"h538","h","Other visual disturbances","Diseases of the eye and ear",795,683,738
"h539","h","Unspecified visual disturbance","Diseases of the eye and ear",506,413,424
"h540x33","h","Blindness right eye category 3, blindness left eye category 3","Diseases of the eye and ear",3,3,3
"h540x43","h","Blindness right eye category 4, blindness left eye category 3","Diseases of the eye and ear",1,,
"h540x44","h","Blindness right eye category 4, blindness left eye category 4","Diseases of the eye and ear",,,1
"h540x45","h","Blindness right eye category 4, blindness left eye category 5","Diseases of the eye and ear",,1,
"h540x53","h","Blindness right eye category 5, blindness left eye category 3","Diseases of the eye and ear",,1,
"h540x54","h","Blindness right eye category 5, blindness left eye category 4","Diseases of the eye and ear",,,1
"h540x55","h","Blindness right eye category 5, blindness left eye category 5","Diseases of the eye and ear",,1,
"h5410","h","Blindness, one eye, low vision other eye, unspecified eyes","Diseases of the eye and ear",2,3,1
"h541131","h","Blindness right eye category 3, low vision left eye category 1","Diseases of the eye and ear",,2,
"h541132","h","Blindness right eye category 3, low vision left eye category 2","Diseases of the eye and ear",3,,
"h542x11","h","Low vision right eye category 1, low vision left eye category 1","Diseases of the eye and ear",,1,
"h543","h","Unqualified visual loss, both eyes","Diseases of the eye and ear",147,117,142
"h5440","h","Blindness, one eye, unspecified eye","Diseases of the eye and ear",157,154,167
"h54413a","h","Blindness right eye category 3, normal vision left eye","Diseases of the eye and ear",16,12,16
"h54415a","h","Blindness right eye category 5, normal vision left eye","Diseases of the eye and ear",,,1
"h5442a3","h","Blindness left eye category 3, normal vision right eye","Diseases of the eye and ear",21,8,16
"h5442a4","h","Blindness left eye category 4, normal vision right eye","Diseases of the eye and ear",,1,
"h5442a5","h","Blindness left eye category 5, normal vision right eye","Diseases of the eye and ear",,2,
"h5450","h","Low vision, one eye, unspecified eye","Diseases of the eye and ear",1,2,4
"h54511a","h","Low vision right eye category 1, normal vision left eye","Diseases of the eye and ear",,1,1
"h5452a1","h","Low vision left eye category 1, normal vision right eye","Diseases of the eye and ear",1,,
"h5460","h","Unqualified visual loss, one eye, unspecified","Diseases of the eye and ear",10,11,7
"h5461","h","Unqualified visual loss, right eye, normal vision left eye","Diseases of the eye and ear",534,511,544
"h5462","h","Unqualified visual loss, left eye, normal vision right eye","Diseases of the eye and ear",559,523,485
"h547","h","Unspecified visual loss","Diseases of the eye and ear",996,883,887
"h548","h","Legal blindness, as defined in USA","Diseases of the eye and ear",842,838,749
"h5500","h","Unspecified nystagmus","Diseases of the eye and ear",179,173,198
"h5501","h","Congenital nystagmus","Diseases of the eye and ear",13,22,26
"h5502","h","Latent nystagmus","Diseases of the eye and ear",,2,
"h5503","h","Visual deprivation nystagmus","Diseases of the eye and ear",1,1,2
"h5509","h","Other forms of nystagmus","Diseases of the eye and ear",89,76,86
"h5581","h","Deficient saccadic eye movements","Diseases of the eye and ear",2,3,1
"h5589","h","Other irregular eye movements","Diseases of the eye and ear",3,6,10
"h5700","h","Unspecified anomaly of pupillary function","Diseases of the eye and ear",3,1,
"h5702","h","Anisocoria","Diseases of the eye and ear",112,114,136
"h5703","h","Miosis","Diseases of the eye and ear",21,13,18
"h5704","h","Mydriasis","Diseases of the eye and ear",79,101,99
"h57051","h","Tonic pupil, right eye","Diseases of the eye and ear",,,1
"h57052","h","Tonic pupil, left eye","Diseases of the eye and ear",1,1,1
"h57053","h","Tonic pupil, bilateral","Diseases of the eye and ear",2,,
"h57059","h","Tonic pupil, unspecified eye","Diseases of the eye and ear",,1,
"h5709","h","Other anomalies of pupillary function","Diseases of the eye and ear",4,2,6
"h5710","h","Ocular pain, unspecified eye","Diseases of the eye and ear",7,13,17
"h5711","h","Ocular pain, right eye","Diseases of the eye and ear",53,46,55
"h5712","h","Ocular pain, left eye","Diseases of the eye and ear",57,47,68
"h5713","h","Ocular pain, bilateral","Diseases of the eye and ear",19,14,16
"h57811","h","Brow ptosis, right","Diseases of the eye and ear",1,,
"h57812","h","Brow ptosis, left","Diseases of the eye and ear",,,2
"h57813","h","Brow ptosis, bilateral","Diseases of the eye and ear",2,2,2
"h57819","h","Brow ptosis, unspecified","Diseases of the eye and ear",1,1,
"h5789","h","Other specified disorders of eye and adnexa","Diseases of the eye and ear",98,99,73
"h579","h","Unspecified disorder of eye and adnexa","Diseases of the eye and ear",22,17,38
"h59029","h","Cataract (lens) fragments in eye following cataract surgery, unspecified eye","Diseases of the eye and ear",,,1
"h59032","h","Cystoid macular edema following cataract surgery, left eye","Diseases of the eye and ear",,1,
"h59039","h","Cystoid macular edema following cataract surgery, unspecified eye","Diseases of the eye and ear",1,,
"h59111","h","Intraoperative hemorrhage and hematoma of right eye and adnexa complicating an ophthalmic procedure","Diseases of the eye and ear",1,,
"h59222","h","Accidental puncture and laceration of left eye and adnexa during other procedure","Diseases of the eye and ear",1,,
"h59312","h","Postprocedural hemorrhage of left eye and adnexa following an ophthalmic procedure","Diseases of the eye and ear",1,,
"h59332","h","Postprocedural hematoma of left eye and adnexa following an ophthalmic procedure","Diseases of the eye and ear",,,1
"h59341","h","Postprocedural hematoma of right eye and adnexa following other procedure","Diseases of the eye and ear",1,,
"h5940","h","Inflammation (infection) of postprocedural bleb, unspecified","Diseases of the eye and ear",1,,
"h5943","h","Inflammation (infection) of postprocedural bleb, stage 3","Diseases of the eye and ear",,1,
"h5989","h","Other postprocedural complications and disorders of eye and adnexa, not elsewhere classified","Diseases of the eye and ear",,,2
"h6000","h","Abscess of external ear, unspecified ear","Diseases of the eye and ear",1,2,1
"h6001","h","Abscess of right external ear","Diseases of the eye and ear",10,11,15
"h6002","h","Abscess of left external ear","Diseases of the eye and ear",13,5,9
"h6003","h","Abscess of external ear, bilateral","Diseases of the eye and ear",,1,2
"h6010","h","Cellulitis of external ear, unspecified ear","Diseases of the eye and ear",,1,2
"h6011","h","Cellulitis of right external ear","Diseases of the eye and ear",28,30,23
"h6012","h","Cellulitis of left external ear","Diseases of the eye and ear",30,12,6
"h6013","h","Cellulitis of external ear, bilateral","Diseases of the eye and ear",,2,4
"h6020","h","Malignant otitis externa, unspecified ear","Diseases of the eye and ear",1,2,3
"h6021","h","Malignant otitis externa, right ear","Diseases of the eye and ear",8,11,12
"h6022","h","Malignant otitis externa, left ear","Diseases of the eye and ear",11,10,5
"h6023","h","Malignant otitis externa, bilateral","Diseases of the eye and ear",,1,2
"h60311","h","Diffuse otitis externa, right ear","Diseases of the eye and ear",2,,
"h60312","h","Diffuse otitis externa, left ear","Diseases of the eye and ear",,,2
"h60331","h","Swimmer's ear, right ear","Diseases of the eye and ear",,1,1
"h60333","h","Swimmer's ear, bilateral","Diseases of the eye and ear",,1,
"h60391","h","Other infective otitis externa, right ear","Diseases of the eye and ear",3,1,2
"h60392","h","Other infective otitis externa, left ear","Diseases of the eye and ear",1,3,3
"h60393","h","Other infective otitis externa, bilateral","Diseases of the eye and ear",,2,2
"h60399","h","Other infective otitis externa, unspecified ear","Diseases of the eye and ear",2,,1
"h6040","h","Cholesteatoma of external ear, unspecified ear","Diseases of the eye and ear",,1,
"h6041","h","Cholesteatoma of right external ear","Diseases of the eye and ear",3,2,
"h6042","h","Cholesteatoma of left external ear","Diseases of the eye and ear",1,4,2
"h60501","h","Unspecified acute noninfective otitis externa, right ear","Diseases of the eye and ear",7,11,6
"h60502","h","Unspecified acute noninfective otitis externa, left ear","Diseases of the eye and ear",7,8,9
"h60503","h","Unspecified acute noninfective otitis externa, bilateral","Diseases of the eye and ear",1,1,2
"h60509","h","Unspecified acute noninfective otitis externa, unspecified ear","Diseases of the eye and ear",2,4,4
"h60512","h","Acute actinic otitis externa, left ear","Diseases of the eye and ear",2,1,
"h60513","h","Acute actinic otitis externa, bilateral","Diseases of the eye and ear",3,,1
"h60519","h","Acute actinic otitis externa, unspecified ear","Diseases of the eye and ear",,1,
"h60541","h","Acute eczematoid otitis externa, right ear","Diseases of the eye and ear",1,,
"h60551","h","Acute reactive otitis externa, right ear","Diseases of the eye and ear",1,,
"h60592","h","Other noninfective acute otitis externa, left ear","Diseases of the eye and ear",,1,2
"h6060","h","Unspecified chronic otitis externa, unspecified ear","Diseases of the eye and ear",2,1,1
"h6061","h","Unspecified chronic otitis externa, right ear","Diseases of the eye and ear",1,1,
"h6062","h","Unspecified chronic otitis externa, left ear","Diseases of the eye and ear",4,2,
"h6063","h","Unspecified chronic otitis externa, bilateral","Diseases of the eye and ear",,2,
"h608x1","h","Other otitis externa, right ear","Diseases of the eye and ear",,2,5
"h608x2","h","Other otitis externa, left ear","Diseases of the eye and ear",1,1,3
"h608x3","h","Other otitis externa, bilateral","Diseases of the eye and ear",1,,
"h6090","h","Unspecified otitis externa, unspecified ear","Diseases of the eye and ear",23,31,27
"h6091","h","Unspecified otitis externa, right ear","Diseases of the eye and ear",49,60,50
"h6092","h","Unspecified otitis externa, left ear","Diseases of the eye and ear",42,40,29
"h6093","h","Unspecified otitis externa, bilateral","Diseases of the eye and ear",15,16,10
"h61001","h","Unspecified perichondritis of right external ear","Diseases of the eye and ear",2,2,3
"h61002","h","Unspecified perichondritis of left external ear","Diseases of the eye and ear",2,2,2
"h61009","h","Unspecified perichondritis of external ear, unspecified ear","Diseases of the eye and ear",,1,
"h61011","h","Acute perichondritis of right external ear","Diseases of the eye and ear",,,1
"h61012","h","Acute perichondritis of left external ear","Diseases of the eye and ear",1,,1
"h61021","h","Chronic perichondritis of right external ear","Diseases of the eye and ear",,1,
"h61031","h","Chondritis of right external ear","Diseases of the eye and ear",3,2,1
"h61032","h","Chondritis of left external ear","Diseases of the eye and ear",1,1,1
"h61033","h","Chondritis of external ear, bilateral","Diseases of the eye and ear",,,1
"h61112","h","Acquired deformity of pinna, left ear","Diseases of the eye and ear",1,,1
"h6120","h","Impacted cerumen, unspecified ear","Diseases of the eye and ear",45,32,32
"h6121","h","Impacted cerumen, right ear","Diseases of the eye and ear",49,47,29
"h6122","h","Impacted cerumen, left ear","Diseases of the eye and ear",54,39,23
"h6123","h","Impacted cerumen, bilateral","Diseases of the eye and ear",85,94,63
"h61303","h","Acquired stenosis of external ear canal, unspecified, bilateral","Diseases of the eye and ear",,,1
"h61321","h","Acquired stenosis of right external ear canal secondary to inflammation and infection","Diseases of the eye and ear",,,1
"h61329","h","Acquired stenosis of external ear canal secondary to inflammation and infection, unspecified ear","Diseases of the eye and ear",1,,
"h61892","h","Other specified disorders of left external ear","Diseases of the eye and ear",1,2,1
"h6241","h","Otitis externa in other diseases classified elsewhere, right ear","Diseases of the eye and ear",1,,1
"h6243","h","Otitis externa in other diseases classified elsewhere, bilateral","Diseases of the eye and ear",1,,
"h6501","h","Acute serous otitis media, right ear","Diseases of the eye and ear",1,5,6
"h6502","h","Acute serous otitis media, left ear","Diseases of the eye and ear",4,7,2
"h6503","h","Acute serous otitis media, bilateral","Diseases of the eye and ear",,10,3
"h6505","h","Acute serous otitis media, recurrent, left ear","Diseases of the eye and ear",1,,
"h65111","h","Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), right ear","Diseases of the eye and ear",1,,
"h65191","h","Other acute nonsuppurative otitis media, right ear","Diseases of the eye and ear",2,4,1
"h65192","h","Other acute nonsuppurative otitis media, left ear","Diseases of the eye and ear",2,5,2
"h65193","h","Other acute nonsuppurative otitis media, bilateral","Diseases of the eye and ear",1,5,3
"h65196","h","Other acute nonsuppurative otitis media, recurrent, bilateral","Diseases of the eye and ear",2,2,
"h65199","h","Other acute nonsuppurative otitis media, unspecified ear","Diseases of the eye and ear",1,5,
"h6520","h","Chronic serous otitis media, unspecified ear","Diseases of the eye and ear",,,3
"h6521","h","Chronic serous otitis media, right ear","Diseases of the eye and ear",2,2,2
"h6522","h","Chronic serous otitis media, left ear","Diseases of the eye and ear",,,1
"h6523","h","Chronic serous otitis media, bilateral","Diseases of the eye and ear",3,7,4
"h6530","h","Chronic mucoid otitis media, unspecified ear","Diseases of the eye and ear",1,1,1
"h6531","h","Chronic mucoid otitis media, right ear","Diseases of the eye and ear",2,,
"h6532","h","Chronic mucoid otitis media, left ear","Diseases of the eye and ear",1,1,
"h6533","h","Chronic mucoid otitis media, bilateral","Diseases of the eye and ear",1,2,1
"h65491","h","Other chronic nonsuppurative otitis media, right ear","Diseases of the eye and ear",,,2
"h65492","h","Other chronic nonsuppurative otitis media, left ear","Diseases of the eye and ear",,,1
"h65493","h","Other chronic nonsuppurative otitis media, bilateral","Diseases of the eye and ear",6,4,2
"h65499","h","Other chronic nonsuppurative otitis media, unspecified ear","Diseases of the eye and ear",2,5,3
"h6590","h","Unspecified nonsuppurative otitis media, unspecified ear","Diseases of the eye and ear",7,10,1
"h6591","h","Unspecified nonsuppurative otitis media, right ear","Diseases of the eye and ear",9,12,2
"h6592","h","Unspecified nonsuppurative otitis media, left ear","Diseases of the eye and ear",7,5,4
"h6593","h","Unspecified nonsuppurative otitis media, bilateral","Diseases of the eye and ear",4,7,3
"h66001","h","Acute suppurative otitis media without spontaneous rupture of ear drum, right ear","Diseases of the eye and ear",21,49,3
"h66002","h","Acute suppurative otitis media without spontaneous rupture of ear drum, left ear","Diseases of the eye and ear",8,27,1
"h66003","h","Acute suppurative otitis media without spontaneous rupture of ear drum, bilateral","Diseases of the eye and ear",22,46,5
"h66004","h","Acute suppurative otitis media without spontaneous rupture of ear drum, recurrent, right ear","Diseases of the eye and ear",3,1,1
"h66005","h","Acute suppurative otitis media without spontaneous rupture of ear drum, recurrent, left ear","Diseases of the eye and ear",1,2,
"h66006","h","Acute suppurative otitis media without spontaneous rupture of ear drum, recurrent, bilateral","Diseases of the eye and ear",3,3,
"h66007","h","Acute suppurative otitis media without spontaneous rupture of ear drum, recurrent, unspecified ear","Diseases of the eye and ear",1,1,
"h66009","h","Acute suppurative otitis media without spontaneous rupture of ear drum, unspecified ear","Diseases of the eye and ear",5,11,2
"h66011","h","Acute suppurative otitis media with spontaneous rupture of ear drum, right ear","Diseases of the eye and ear",7,5,1
"h66012","h","Acute suppurative otitis media with spontaneous rupture of ear drum, left ear","Diseases of the eye and ear",6,9,1
"h66013","h","Acute suppurative otitis media with spontaneous rupture of ear drum, bilateral","Diseases of the eye and ear",1,,1
"h66014","h","Acute suppurative otitis media with spontaneous rupture of ear drum, recurrent, right ear","Diseases of the eye and ear",,,1
"h66016","h","Acute suppurative otitis media with spontaneous rupture of ear drum, recurrent, bilateral","Diseases of the eye and ear",1,,
"h66019","h","Acute suppurative otitis media with spontaneous rupture of ear drum, unspecified ear","Diseases of the eye and ear",1,2,
"h663x1","h","Other chronic suppurative otitis media, right ear","Diseases of the eye and ear",1,3,1
"h663x2","h","Other chronic suppurative otitis media, left ear","Diseases of the eye and ear",,1,
"h663x3","h","Other chronic suppurative otitis media, bilateral","Diseases of the eye and ear",4,1,
"h6640","h","Suppurative otitis media, unspecified, unspecified ear","Diseases of the eye and ear",1,2,1
"h6641","h","Suppurative otitis media, unspecified, right ear","Diseases of the eye and ear",2,4,3
"h6642","h","Suppurative otitis media, unspecified, left ear","Diseases of the eye and ear",4,7,1
"h6643","h","Suppurative otitis media, unspecified, bilateral","Diseases of the eye and ear",3,,
"h6690","h","Otitis media, unspecified, unspecified ear","Diseases of the eye and ear",199,190,106
"h6691","h","Otitis media, unspecified, right ear","Diseases of the eye and ear",187,249,102
"h6692","h","Otitis media, unspecified, left ear","Diseases of the eye and ear",207,208,105
"h6693","h","Otitis media, unspecified, bilateral","Diseases of the eye and ear",133,202,38
"h672","h","Otitis media in diseases classified elsewhere, left ear","Diseases of the eye and ear",,1,
"h68001","h","Unspecified Eustachian salpingitis, right ear","Diseases of the eye and ear",1,,
"h68101","h","Unspecified obstruction of Eustachian tube, right ear","Diseases of the eye and ear",1,,
"h68102","h","Unspecified obstruction of Eustachian tube, left ear","Diseases of the eye and ear",1,,1
"h6980","h","Other specified disorders of Eustachian tube, unspecified ear","Diseases of the eye and ear",11,8,16
"h6981","h","Other specified disorders of Eustachian tube, right ear","Diseases of the eye and ear",2,4,2
"h6982","h","Other specified disorders of Eustachian tube, left ear","Diseases of the eye and ear",1,2,
"h6983","h","Other specified disorders of Eustachian tube, bilateral","Diseases of the eye and ear",8,7,7
"h6990","h","Unspecified Eustachian tube disorder, unspecified ear","Diseases of the eye and ear",11,11,5
"h6991","h","Unspecified Eustachian tube disorder, right ear","Diseases of the eye and ear",1,1,3
"h6992","h","Unspecified Eustachian tube disorder, left ear","Diseases of the eye and ear",2,3,2
"h6993","h","Unspecified Eustachian tube disorder, bilateral","Diseases of the eye and ear",9,8,1
"h70001","h","Acute mastoiditis without complications, right ear","Diseases of the eye and ear",30,22,11
"h70002","h","Acute mastoiditis without complications, left ear","Diseases of the eye and ear",27,21,18
"h70003","h","Acute mastoiditis without complications, bilateral","Diseases of the eye and ear",7,9,4
"h70009","h","Acute mastoiditis without complications, unspecified ear","Diseases of the eye and ear",7,10,5
"h70011","h","Subperiosteal abscess of mastoid, right ear","Diseases of the eye and ear",4,,1
"h70012","h","Subperiosteal abscess of mastoid, left ear","Diseases of the eye and ear",,2,
"h70019","h","Subperiosteal abscess of mastoid, unspecified ear","Diseases of the eye and ear",1,,
"h70091","h","Acute mastoiditis with other complications, right ear","Diseases of the eye and ear",4,8,6
"h70092","h","Acute mastoiditis with other complications, left ear","Diseases of the eye and ear",3,7,5
"h70093","h","Acute mastoiditis with other complications, bilateral","Diseases of the eye and ear",2,,
"h70099","h","Acute mastoiditis with other complications, unspecified ear","Diseases of the eye and ear",1,,
"h7010","h","Chronic mastoiditis, unspecified ear","Diseases of the eye and ear",9,11,4
"h7011","h","Chronic mastoiditis, right ear","Diseases of the eye and ear",13,17,8
"h7012","h","Chronic mastoiditis, left ear","Diseases of the eye and ear",19,11,8
"h7013","h","Chronic mastoiditis, bilateral","Diseases of the eye and ear",6,4,6
"h70201","h","Unspecified petrositis, right ear","Diseases of the eye and ear",1,,1
"h70202","h","Unspecified petrositis, left ear","Diseases of the eye and ear",,2,1
"h70209","h","Unspecified petrositis, unspecified ear","Diseases of the eye and ear",1,,1
"h70211","h","Acute petrositis, right ear","Diseases of the eye and ear",,1,
"h70212","h","Acute petrositis, left ear","Diseases of the eye and ear",1,,1
"h70221","h","Chronic petrositis, right ear","Diseases of the eye and ear",,,1
"h70891","h","Other mastoiditis and related conditions, right ear","Diseases of the eye and ear",1,3,3
"h70892","h","Other mastoiditis and related conditions, left ear","Diseases of the eye and ear",,2,1
"h70893","h","Other mastoiditis and related conditions, bilateral","Diseases of the eye and ear",,1,1
"h70899","h","Other mastoiditis and related conditions, unspecified ear","Diseases of the eye and ear",1,,
"h7090","h","Unspecified mastoiditis, unspecified ear","Diseases of the eye and ear",28,34,36
"h7091","h","Unspecified mastoiditis, right ear","Diseases of the eye and ear",41,41,40
"h7092","h","Unspecified mastoiditis, left ear","Diseases of the eye and ear",33,42,27
"h7093","h","Unspecified mastoiditis, bilateral","Diseases of the eye and ear",33,32,37
"h7101","h","Cholesteatoma of attic, right ear","Diseases of the eye and ear",,2,
"h7111","h","Cholesteatoma of tympanum, right ear","Diseases of the eye and ear",1,,
"h7112","h","Cholesteatoma of tympanum, left ear","Diseases of the eye and ear",,,1
"h7120","h","Cholesteatoma of mastoid, unspecified ear","Diseases of the eye and ear",,,1
"h7121","h","Cholesteatoma of mastoid, right ear","Diseases of the eye and ear",1,1,
"h7122","h","Cholesteatoma of mastoid, left ear","Diseases of the eye and ear",,,1
"h7132","h","Diffuse cholesteatosis, left ear","Diseases of the eye and ear",,,1
"h7190","h","Unspecified cholesteatoma, unspecified ear","Diseases of the eye and ear",5,5,2
"h7191","h","Unspecified cholesteatoma, right ear","Diseases of the eye and ear",2,6,3
"h7192","h","Unspecified cholesteatoma, left ear","Diseases of the eye and ear",7,3,5
"h7193","h","Unspecified cholesteatoma, bilateral","Diseases of the eye and ear",,3,
"h7201","h","Central perforation of tympanic membrane, right ear","Diseases of the eye and ear",1,,1
"h7202","h","Central perforation of tympanic membrane, left ear","Diseases of the eye and ear",1,2,1
"h7203","h","Central perforation of tympanic membrane, bilateral","Diseases of the eye and ear",1,,
"h7211","h","Attic perforation of tympanic membrane, right ear","Diseases of the eye and ear",,1,
"h72811","h","Multiple perforations of tympanic membrane, right ear","Diseases of the eye and ear",,1,
"h72822","h","Total perforations of tympanic membrane, left ear","Diseases of the eye and ear",,1,
"h7290","h","Unspecified perforation of tympanic membrane, unspecified ear","Diseases of the eye and ear",5,6,1
"h7291","h","Unspecified perforation of tympanic membrane, right ear","Diseases of the eye and ear",16,23,14
"h7292","h","Unspecified perforation of tympanic membrane, left ear","Diseases of the eye and ear",19,20,5
"h7293","h","Unspecified perforation of tympanic membrane, bilateral","Diseases of the eye and ear",5,2,1
"h73011","h","Bullous myringitis, right ear","Diseases of the eye and ear",1,,
"h7312","h","Chronic myringitis, left ear","Diseases of the eye and ear",2,,
"h7322","h","Unspecified myringitis, left ear","Diseases of the eye and ear",,,1
"h7323","h","Unspecified myringitis, bilateral","Diseases of the eye and ear",1,,
"h73891","h","Other specified disorders of tympanic membrane, right ear","Diseases of the eye and ear",12,13,9
"h73892","h","Other specified disorders of tympanic membrane, left ear","Diseases of the eye and ear",16,19,19
"h73893","h","Other specified disorders of tympanic membrane, bilateral","Diseases of the eye and ear",3,3,9
"h73899","h","Other specified disorders of tympanic membrane, unspecified ear","Diseases of the eye and ear",3,11,5
"h7392","h","Unspecified disorder of tympanic membrane, left ear","Diseases of the eye and ear",,,1
"h7403","h","Tympanosclerosis, bilateral","Diseases of the eye and ear",1,,1
"h7409","h","Tympanosclerosis, unspecified ear","Diseases of the eye and ear",,,1
"h7421","h","Discontinuity and dislocation of right ear ossicles","Diseases of the eye and ear",,1,1
"h74322","h","Partial loss of ear ossicles, left ear","Diseases of the eye and ear",1,,
"h7441","h","Polyp of right middle ear","Diseases of the eye and ear",2,1,
"h748x1","h","Other specified disorders of right middle ear and mastoid","Diseases of the eye and ear",5,3,
"h748x2","h","Other specified disorders of left middle ear and mastoid","Diseases of the eye and ear",3,1,2
"h748x3","h","Other specified disorders of middle ear and mastoid, bilateral","Diseases of the eye and ear",3,,1
"h748x9","h","Other specified disorders of middle ear and mastoid, unspecified ear","Diseases of the eye and ear",1,1,
"h7490","h","Unspecified disorder of middle ear and mastoid, unspecified ear","Diseases of the eye and ear",,,1
"h7492","h","Unspecified disorder of left middle ear and mastoid","Diseases of the eye and ear",1,,
"h7500","h","Mastoiditis in infectious and parasitic diseases classified elsewhere, unspecified ear","Diseases of the eye and ear",,1,
"h7501","h","Mastoiditis in infectious and parasitic diseases classified elsewhere, right ear","Diseases of the eye and ear",,3,
"h7502","h","Mastoiditis in infectious and parasitic diseases classified elsewhere, left ear","Diseases of the eye and ear",,2,
"h7503","h","Mastoiditis in infectious and parasitic diseases classified elsewhere, bilateral","Diseases of the eye and ear",,,1
"h7581","h","Other specified disorders of right middle ear and mastoid in diseases classified elsewhere","Diseases of the eye and ear",1,1,
"h7582","h","Other specified disorders of left middle ear and mastoid in diseases classified elsewhere","Diseases of the eye and ear",,,2
"h8020","h","Cochlear otosclerosis, unspecified ear","Diseases of the eye and ear",,,1
"h8021","h","Cochlear otosclerosis, right ear","Diseases of the eye and ear",,,1
"h8023","h","Cochlear otosclerosis, bilateral","Diseases of the eye and ear",,1,
"h8090","h","Unspecified otosclerosis, unspecified ear","Diseases of the eye and ear",5,2,4
"h8091","h","Unspecified otosclerosis, right ear","Diseases of the eye and ear",,,1
"h8092","h","Unspecified otosclerosis, left ear","Diseases of the eye and ear",,1,1
"h8093","h","Unspecified otosclerosis, bilateral","Diseases of the eye and ear",1,,2
"h8101","h","Meniere's disease, right ear","Diseases of the eye and ear",7,7,5
"h8102","h","Meniere's disease, left ear","Diseases of the eye and ear",7,9,5
"h8103","h","Meniere's disease, bilateral","Diseases of the eye and ear",7,9,10
"h8109","h","Meniere's disease, unspecified ear","Diseases of the eye and ear",207,190,155
"h8110","h","Benign paroxysmal vertigo, unspecified ear","Diseases of the eye and ear",391,251,263
"h8111","h","Benign paroxysmal vertigo, right ear","Diseases of the eye and ear",10,6,4
"h8112","h","Benign paroxysmal vertigo, left ear","Diseases of the eye and ear",6,8,4
"h8113","h","Benign paroxysmal vertigo, bilateral","Diseases of the eye and ear",9,7,7
"h8120","h","Vestibular neuronitis, unspecified ear","Diseases of the eye and ear",13,9,17
"h8121","h","Vestibular neuronitis, right ear","Diseases of the eye and ear",,2,2
"h8122","h","Vestibular neuronitis, left ear","Diseases of the eye and ear",3,1,
"h8123","h","Vestibular neuronitis, bilateral","Diseases of the eye and ear",,1,2
"h81311","h","Aural vertigo, right ear","Diseases of the eye and ear",1,1,
"h81312","h","Aural vertigo, left ear","Diseases of the eye and ear",,1,
"h81313","h","Aural vertigo, bilateral","Diseases of the eye and ear",,1,
"h81319","h","Aural vertigo, unspecified ear","Diseases of the eye and ear",,,2
"h81391","h","Other peripheral vertigo, right ear","Diseases of the eye and ear",1,2,
"h81392","h","Other peripheral vertigo, left ear","Diseases of the eye and ear",1,,1
"h81393","h","Other peripheral vertigo, bilateral","Diseases of the eye and ear",1,1,
"h81399","h","Other peripheral vertigo, unspecified ear","Diseases of the eye and ear",31,20,19
"h814","h","Vertigo of central origin","Diseases of the eye and ear",5,6,13
"h818x3","h","Other disorders of vestibular function, bilateral","Diseases of the eye and ear",,1,
"h818x9","h","Other disorders of vestibular function, unspecified ear","Diseases of the eye and ear",2,2,4
"h8190","h","Unspecified disorder of vestibular function, unspecified ear","Diseases of the eye and ear",14,11,
"h8191","h","Unspecified disorder of vestibular function, right ear","Diseases of the eye and ear",1,,
